year,periodName,value,ID,area_code,laus_check
2002,May,5.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2002,April,6.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2002,March,6.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2002,February,6.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2002,January,6.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,December,5.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,November,5.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,October,5.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,September,4.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,August,5.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,July,4.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,June,4.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,May,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,April,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,March,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,February,3.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2001,January,3.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,December,2.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,November,3.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,October,3.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,September,3.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,August,3.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,July,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,June,3.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,May,3.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,April,3.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,March,3.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,February,3.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2000,January,3.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,December,2.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,November,2.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,October,2.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,September,2.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,August,3.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,July,3.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,June,3.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,May,2.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,April,2.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,March,3.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,February,3.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1999,January,3.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,December,2.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,November,3.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,October,3.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,September,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,August,3.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,July,3.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,June,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,May,3.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,April,3.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,March,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,February,3.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1998,January,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,December,3.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,November,3.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,October,3.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,September,4.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,August,4.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,July,4.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,June,4.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,May,3.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,April,3.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,March,4.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,February,4.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1997,January,4.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,December,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,November,4.0,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,October,4.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,September,4.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,August,4.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,July,5.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,June,4.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,May,4.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,April,4.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,March,4.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,February,5.0,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1996,January,5.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,December,4.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,November,4.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,October,5.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,September,5.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,August,5.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,July,6.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,June,5.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,May,5.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,April,5.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,March,5.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,February,5.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1995,January,5.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,December,4.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,November,5.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,October,5.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,September,5.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,August,6.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,July,6.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,June,6.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,May,5.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,April,6.0,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,March,6.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,February,6.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1994,January,6.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,December,5.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,November,5.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,October,6.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,September,6.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,August,6.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,July,6.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,June,6.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,May,6.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,April,6.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,March,6.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,February,6.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1993,January,6.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,December,5.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,November,6.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,October,6.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,September,6.6,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,August,6.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,July,6.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,June,6.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,May,6.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,April,5.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,March,6.0,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,February,6.0,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1992,January,6.0,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,December,4.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,November,5.0,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,October,5.2,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,September,5.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,August,5.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,July,5.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,June,5.4,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,May,5.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,April,4.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,March,4.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,February,5.0,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1991,January,4.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,December,3.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,November,3.8,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,October,3.7,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,September,3.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,August,3.9,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,July,4.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,June,3.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,May,3.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,April,3.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,March,3.1,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,February,3.3,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
1990,January,3.5,LAUMT064186000000003,MT0641860000000,SanFrancisco-Oakland-Hayward
2005,December,4.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,November,5.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,October,5.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,September,5.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,August,5.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,July,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,June,5.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,May,4.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,April,5.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,March,5.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,February,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,January,5.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,December,5.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,November,5.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,October,5.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,September,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,August,6.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,July,6.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,June,6.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,May,5.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,April,5.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,March,6.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,February,6.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2004,January,6.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,December,5.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,November,6.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,October,6.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,September,6.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,August,7.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,July,7.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,June,7.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,May,6.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,April,6.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,March,6.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,February,6.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2003,January,6.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,December,6.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,November,6.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,October,6.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,September,6.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,August,6.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,July,7.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,June,6.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,May,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,April,5.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,March,6.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,February,6.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2002,January,6.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,December,5.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,November,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,October,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,September,5.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,August,5.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,July,5.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,June,5.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,May,4.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,April,4.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,March,5.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,February,5.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2001,January,5.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,December,4.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,November,4.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,October,4.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,September,5.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,August,5.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,July,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,June,5.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,May,4.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,April,4.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,March,5.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,February,5.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2000,January,5.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,December,4.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,November,4.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,October,5.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,September,5.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,August,5.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,July,6.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,June,5.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,May,4.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,April,4.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,March,5.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,February,5.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1999,January,5.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,December,4.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,November,5.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,October,6.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,September,6.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,August,7.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,July,7.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,June,6.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,May,5.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,April,5.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,March,6.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,February,6.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1998,January,6.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,December,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,November,6.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,October,6.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,September,7.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,August,8.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,July,8.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,June,7.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,May,6.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,April,6.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,March,6.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,February,7.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1997,January,7.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,December,6.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,November,7.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,October,7.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,September,8.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,August,8.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,July,9.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,June,8.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,May,7.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,April,7.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,March,7.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,February,8.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1996,January,8.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,December,7.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,November,8.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,October,8.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,September,9.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,August,9.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,July,9.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,June,8.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,May,8.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,April,8.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,March,7.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,February,8.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1995,January,8.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,December,7.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,November,8.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,October,9.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,September,9.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,August,10.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,July,10.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,June,9.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,May,9.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,April,9.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,March,10.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,February,10.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1994,January,10.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,December,9.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,November,10.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,October,11.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,September,11.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,August,11.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,July,12.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,June,11.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,May,10.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,April,10.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,March,10.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,February,11.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1993,January,11.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,December,10.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,November,11.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
