year,periodName,value,ID,area_code,laus_check
2019,May,3.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2019,April,3.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2019,March,3.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2019,February,3.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2019,January,4.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,December,3.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,November,3.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,October,3.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,September,3.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,August,3.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,July,4.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,June,4.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,May,3.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,April,3.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,March,4.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,February,4.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2018,January,4.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,December,4.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,November,4.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,October,4.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,September,4.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,August,4.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,July,4.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,June,4.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,May,4.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,April,4.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,March,4.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,February,5.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2017,January,5.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,December,4.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,November,4.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,October,5.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,September,5.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,August,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,July,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,June,5.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,May,5.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,April,5.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,March,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,February,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2016,January,5.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,December,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,November,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,October,5.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,September,5.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,August,5.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,July,6.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,June,6.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,May,5.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,April,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,March,5.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,February,6.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2015,January,6.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,December,6.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,November,6.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,October,6.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,September,6.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,August,7.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,July,7.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,June,7.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,May,6.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,April,6.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,March,7.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,February,7.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2014,January,7.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,December,6.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,November,6.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,October,7.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,September,7.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,August,7.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,July,8.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,June,8.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,May,7.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,April,7.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,March,7.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,February,8.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2013,January,8.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,December,8.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,November,7.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,October,8.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,September,8.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,August,8.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,July,9.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,June,9.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,May,8.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,April,8.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,March,8.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,February,9.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2012,January,9.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,December,9.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,November,9.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,October,9.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,September,9.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,August,10.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,July,10.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,June,10.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,May,9.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,April,9.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,March,9.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,February,10.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2011,January,10.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,December,10.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,November,10.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,October,10.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,September,10.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,August,10.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,July,10.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,June,10.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,May,10.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,April,10.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,March,10.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,February,10.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2010,January,10.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,December,10.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,November,10.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,October,11.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,September,10.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,August,11.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,July,11.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,June,11.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,May,10.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,April,9.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,March,9.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,February,9.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2009,January,9.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,December,8.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,November,7.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,October,7.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,September,7.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,August,7.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,July,6.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,June,6.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,May,6.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,April,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,March,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,February,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2008,January,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,December,5.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,November,4.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,October,4.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,September,4.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,August,4.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,July,5.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,June,5.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,May,4.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,April,4.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,March,4.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,February,4.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2007,January,4.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,December,4.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,November,4.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,October,4.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,September,4.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,August,5.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,July,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,June,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,May,5.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,April,4.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,March,5.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,February,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2006,January,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2022,December,2.2,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,November,2.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,October,2.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,September,2.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,August,2.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,July,2.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,June,2.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,May,2.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,April,2.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,March,2.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,February,2.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2022,January,3.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,December,2.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,November,3.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,October,3.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,September,3.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,August,4.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,July,4.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,June,4.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,May,4.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,April,4.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,March,4.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,February,5.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2021,January,5.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,December,5.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,November,6.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,October,6.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,September,7.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,August,8.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,July,11.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,June,10.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,May,13.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,April,13.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,March,5.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,February,2.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2020,January,3.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,December,2.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,November,2.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,October,3.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,September,3.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,August,3.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,July,3.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,June,3.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,May,3.2,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,April,3.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,March,3.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,February,3.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2019,January,3.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,December,3.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,November,3.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,October,3.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,September,3.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,August,3.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,July,3.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,June,3.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,May,3.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,April,3.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,March,3.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,February,3.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2018,January,4.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,December,3.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,November,3.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,October,3.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,September,3.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,August,4.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,July,4.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,June,4.2,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,May,4.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,April,3.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,March,4.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,February,4.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2017,January,4.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,December,4.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,November,4.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,October,4.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,September,4.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,August,4.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,July,4.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,June,4.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,May,4.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,April,4.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,March,4.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,February,4.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2016,January,5.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,December,4.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,November,5.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,October,5.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,September,5.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,August,5.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,July,5.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,June,5.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,May,5.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,April,5.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,March,5.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,February,5.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2015,January,6.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,December,5.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,November,5.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,October,5.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,September,6.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,August,6.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,July,6.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,June,6.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,May,6.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,April,5.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,March,6.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,February,6.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2014,January,6.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,December,6.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,November,6.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,October,6.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,September,7.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,August,7.2,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,July,7.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,June,7.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,May,7.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,April,6.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,March,7.2,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,February,7.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2013,January,8.2,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,December,7.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,November,7.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,October,7.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,September,8.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,August,8.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,July,9.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,June,8.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,May,8.5,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,April,8.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,March,8.7,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,February,9.0,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2012,January,9.4,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,December,9.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,November,9.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,October,9.6,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,September,9.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,August,10.1,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,July,10.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,June,10.3,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,May,9.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,April,9.8,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,March,9.9,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
2011,February,10.2,LAUMT124530000000003,MT1245300000000,Tampa-St.Petersburg-Clearwater
